label,text
1,"Se että ketjua lukee tuhannet ihmiset kuten sinäkin todistaa ""vaan"" sen tarpeellisuuden."
1,"Olet niitä harvoja, joka pitää kirjoituksiasi jotenkin asiallisena."
1,http://www.fonecta.fi/tuotteet-palvelut/-/q_p%C3%A4ihdekuntoutus/1/
1,Muistaakseni...Oli stadin keskustan liikkeessä hieman ennen joulua ainakin vielä myynnissä...
1,"Miksi pitäisi minimoida jos niillä kerta ei ole väliä?
0	0	0	0	3										0	-1	15	5	threads2011a.vrt 980192	Ongelmat keskittyivät Uudellemaalle.
-1	0	0	0	2										0	-1	19	5	comments2015c.vrt 213840	Ettekös te siivoa asuntoanne kun et tiedä edes miten saa hiekat lattialta.
-1	-1	-1	-1	1										0	-1	11	5	threads2007b.vrt 1720108	VOISIKO JOKU SELITTÄÄ NYT KAIKEN TUOSTA PÄÄSIÄISHOMMASTA, KUN EN ÄLYÄ SIITÄ YHTÄÄN MITÄÄN? SIIS EN MITÄÄÄÄÄÄÄÄÄÄÄÄN!
0	0	0	0	3										0	-1	13	5	threads2007b.vrt 6171125	Ja heitä seurasi vielä kolmas enkeli, joka sanoi suurella äänellä: Jos joku kumartaa petoa ja sen kuvaa ja ottaa sen merkin otsaansa tai käteensä, 10. niin hänkin on juova Jumalan vihan viiniä, joka sekoittamattomana on kaadettu hänen vihansa maljaan, ja häntä pitää tulella ja tulikivellä vaivattaman pyhien enkelien edessä ja Karitsan edessä."
1,"ovat aina montaa mieltä, mutta kyllä esim."
1,"Ketkäköhän tämän suomenmaan terveydenhuollon on ajanut tähän tilaan että hoitajiakaan ei kiinnosta tehdä työvuorollansa ""täysillä"" töitä!"
1,Kivitaloja tehdään puusta..heh..heh
1,Ei mnusta ainakaan huomion keskipisteeksi ole.
1,Se alkoi klo 16.00 ja keskeytyi klo 18.10 ja jatkui klo 20.00 - 20.25.
2,jonka facebook-sivulta löytyy loistavan nerokkaita otoksia: https://www.facebook.com/PiaParkkonenPhotography ... käykäähän kurkistamassa ja tykkäämässä :)
1,Vastaus: tietokoneeni on ohjelmoitu toimimaan DL-huollon kautta.
1,Sun ainoa säälittävä kriteeri on että aloittajan elatusmaksut tulee palkkatunneilla tehdyistä ansiotuloista.
1,Kuinka paljon mun Pitäs saada viikko rahaa viikossa?
1,Vaikka rinnat olisivatkin löysät niistä varmasti tulee maitoa ja lapsihan periaatteessa itse säätelee sen mitä haluaa joten rinnat tuottavat hänelle oikean määrän maitoa.
1,Hätäinen tuomio on yleensä väärä.
1,"Olen jotenkin niin kurkkuani täynnä koko imetystä, jos ei onnistu niin ei onnistu!!"
1,oikein vaivaa?
1,"Kuule jos Kaarloa yksin rangaistaan siitä syttyy sota Kaarlon pikku pää hajoaa, siksi myös Ollia rangaistiin ja nytpä kaarlon pikku pää ei hajonnut tokihan ne BB psygologit sen on huomannut Siilmät seisoo kuin maalla isolla sonnilla ja höyry tulee nenästä jos seuraat 24/7"
1,"Nk. Citymaasturit ovat epäedullisia ilmanvastukseltaan, sillä ilmanvastus on suoraan verrannollinen otsapinta-alaan."
1,Pitäis varmaan vaan kirjottaa aina että oon samaa mieltä kaikkein kanssa lol.Mut todetaan se tärkein et täällä on myös tosia kivoja ihmisiä ja vaan sillä on loppupeleissä merkitystä siis ainakin mulle ja oon kiitollinen saamistani vastauksista.
1,"pelko on tietysti viisauden alku, mutta tuohon ylläolevaan pohjaten, näkemättä tietysti asioiden oikeaa laitaa siellä teillä, sanoisin ettei sussakaan mitään pelättävää kai pitäisi olla."
2,Onnea odotukseen ja tervetuloa joukkoon!!! =)
1,Mikäs paikka tämä on??
1,"Ei jumankekka, maaorjuus takaisin heti!"""
1,Joskus on myös tarjoutunut tilaisuus tanssia tuon upeasti vievän miehen kanssa.
2,"En ole aborttia tehnyt, enkä tekisikään mutta se on kuitenkin joka ikisen ihmisen omapäätös:) onneksi!"
1,"Verkon painoksi joutaisi, mutta jos nyt kesään asti toimisi...)"
1,"Miksi auronkokuntamme pyörimisliikkeestä 99% on planeetoissa, kun tiivistyvässä pilvessä siitä pitäisi jäädä 99% keskipisteeseen eli aurinkoon?"
1,"Mietin vaan voinko olla bipo kun mielialani vaihtelee nykyään päivän mittaan niin, että välillä olen selvästi masentunut mutta välillä olo on energinen ja hyvä."
1,Älä luule mitään.
2,"joo minäkin haluisin ne nähdä :o))) Mahtavat olla erikoisia, enpä ole aiemmin törmännyt.."
2,"Ei tuu börnouttia, katsos :-)"
1,Mennet on menneitä.
1,Keskustojen ihmisille kaikki palvelut pitäisi olla kävelymatkan päässä tai rollaattorireitin varrella.
1,.
1,Mikä moottori Lotuksessa on?
1,Hei!
1,Meri on täällä aina läsnä.
1,Kyllähän suomessa on tiedetty syyt niihin avaruussukkuloidenkin putoamisiinkin.
1,"2. Olisi hienoa, jos joku julkaisisi osuvan ennusteen vaikkapa ensi talven ja kesän ilmastosta, jotta luottamukseni jopa 100 vuoden päähän ulottuviin IPCC:n ennusteisiin kasvaisi edes hiukan nollatason yläpuolelle."
1,yhteystiedot löytyvät sivun ylälaidasta.
1,Anteeksi kun olen olemassa?
1,Minusta on ainaki mukavaa kun tulee uusia tuttavuuksia.
1,"Sääreni ovat nyt pehmeät ja sileät, niin kuin pakkauksessa luvattiinkin."
1,(Seta-)Halosesta hyviä
1,"Ja sähkö tulee olemaan kilpailukykyistä, koska se on vakaata perusvoimaa eikä satunnaissähköä."
1,Seat heikompi laadultaan kun skeida
2,Ei väärin sammutettua tulipaloa ole olemassa kunhan muistaa sen jälkisammutuksen :)
1,Älä ainakaan laivalla ja yksin!
0,"Tuollaisilta huijareilta tulisi sulkea pankkitilit, etteivät pääsisi netissä huijaamaan."
1,"Niinpä, olen valitettavasti kohdannut ihmisen, joka sai mun elämän aivan sekaisin, toi mun elämään uutta ja ihanaa mutta samalla sekoitti kaiken."
1,Ainakin se papparainen jota everstiluutnantiksi kutsutaan voi selvästikin olla työrupeamaansa tyytyväinen.
1,Haluat kaiken tekemättä mitään?
1,"Tuota ovat yläastelaiset väittäneet joille ei ole opetettu atomimallin historiaa, samoin kuin muut jotka eivät tiedä fysiikasta yhtään sen enempää."
1,Onkohan
1,"Analyysi Halosesta myös, kiitos!"
1,Onko kellään kokemuksia kyseisestä hotellista?
1,Mutta toisaalta useimmissa kirjoituksissa on perää vaikka tyyli sen esittämiseen on hieman erikoinen.
2,oli hyvä vertaus.
1,Olen yön töissä että ihmisillä olis joulunakin valot.
1,Kieltämättä se kuvaa sinua hyvin.
1,"Eräässä kaaviokuvassa oli todettu, että Hervanta-Lentävänniemi korvaa todellakin MUUTAMAN linja-autovuoron."
1,Ei kokkareet pääse kiristämään.
1,Ihanko he sen kuvankin sitten mollaustarkoituksessa julkasivat?
1,mielenterveys
1,Ihan tavallinen spray maali on järkevintä.
1,"Jos koira säikkyy, vinkuu,m pyytää syliin, älä huomioi."
1,"No, eipä siellä varmaan jonottaa tarvitse."
1,Nojaa olkapäähäni!
1,"4:4,7)."
1,En mä tiedä.
1,"Jos jokin on ristiriidassa edellisen kanssa, tulee asia ratkaista edellisen mukaan."
1,"korvikset ei oo niin ""rajui"" ku lävistykset kuitenkaan ton ikäsillä.."
1,"Suunnataan siis kaikki valot näyttämöllä sinuun, maailmankaikkeuden komein ja sopusuhtaisin mies."
1,Onko käyttökokemuksia?
1,Osta maruin kaasu m1911a1 Erittäin luotettava kestävä ja kuula lentää erittäin kauas.
1,Viimeksi teettin puvun ja halvalla sai.
1,Mua ei ainakaan vaivaa mikään.
1,"Taitamattomalle isännöitsijälle voi kolmannenkin luokan ""asiantuntija"" puhua mitä vain."
1,"Maksunhan voi jakaa ostajan ja myyjän kesken, ja hyvittää esim ostohinnassa..."
2,"muistele koiraasi, ja teidän hauskoja yhteisiä hetkiä."
1,B) koska on paljon parempaakin musiikkia
2,Mukavaa viikonloppua Sinulle!
1,"Toki täytyy myöntä että tällä alueella (Kemi-Keminmaa-Tornio-Haaparanta) tulee kuolemaan liikkeitä, koska jostakin paikasta tulee aina se ostoskeskittymä, eli se minne suunnataan ostoksille."
1,Sekopäälle !
1,ei taida olla ja tikipäiväkin olisi...mutta lehdestähän on ennustajia hotelleissa...
2,XD
1,Pakkoruotsin vastustajat ovat oikeassa.
1,Toiseen aaltoon kuuluivat Swordfish-torpedopommittajat.
0,etkö näkijänä näe että olen aika invalidi ..
1,En tunne Hannu Kailajärveä
1,"3) Muovisotilas - Tukee hyvin aloittelijoita ja airsoft-yhdistyksiä, varastossa paljon laadukkaita asemalleja."
1,Eiks koulu lähtenyt jo.
1,Pyhäinpäivä ja abortti
1,"Sen todistaa, että vain Väyrynen ja tiltut vastustavat."
1,Olen jo uskonut syntini anteeksi Jeesuksen nimessä ja veressä!
1,"Mistä tiette vaikka se olis jonkun huumoria, sitäkin on niin monenlaista ei vaan sovi kaikki samaan muottiin."
0,Hankkikaa elämäja vetäkää vaikka tumppuun.
1,"Jos joku kulttuurimme ulkopuolinen hakee meistä viholliskuvaa, eräänlaista kristityn karikatyyria tai länsimaalaisen irvikuvaa, tällaisista salama leikumeista se helpoiten löytyy."
1,Maria valitsi hyvän osan.
1,"Joko elimiä on tavalla tai toisella leikeltävä, tai niiden näkyminen ja ajatteleminen kielletään, mikä epäsuorasti viestii siitä, että ilman kieltoa mitään muuta ei ajateltaisikaan."""
1,Siis k-a-k-k-o-s k-o-r-i.
1,SPR:n pano- ja nylkytyskeskukset
1,ASTMASTA.
1,"Itse taas olen onnellinen, että en ole ajattelemiseen ja perusteltujen mielipiteiden muodostamiseen kykenemätön joojoomies."
1,"Mutta kun noista(kin) asioista eli ideologioista jotain tiedän, niin tuntuu kovin häiritsevältä se, että käsitteet marxilainen ja kommunisti laitetaan tarkoittamaan jotain sellaistakin, mitä ne eivät todellakaan ole."
1,Että uskomatonta on tosiaan.
1,http://scripturetext.com/job/39-25.htm
1,Opetuslapseus auttaa sinua vahvistumaan uskossasi.
1,Näin se on.
1,http://fi.wikipedia.org/wiki/Hihhuli
1,mutta myös maidossa on hiilihydraattia.
1,"Olenpahan kerran esittänyt, että asiattomat ja huonosti työnsä hoitavat ja käyttäytyvät poliisit tulisi korvata pahvikuvilla ja kamerasilmillä."
1,"Hän kertoi menettäneensä täysin malttinsa.
0	0	0	0	3										-1	-1	19	5	comments2013a.vrt 2880284	Onko nainenkin siinä tilanteessa hyväksikäytetty?
1	1	1	1	5										1	-1	8	5	comments2009b.vrt 1089488	Kiitokset vastauksista.
-1	-1	-1	-1	1										0	0	15	5	comments2011c.vrt 2918548	joak ei osaa päätää mitään asioita tai elää itsenäisesti ja suunnitella päiviään itsenäisesti ei ole mies!
0	0	0	0	3										0	1	11	5	comments2010c.vrt 2492880	vaan kaveriksi ilmestyi toinen tyyppi...
0	0	0	0	3										0	1	15	5	threads2013a.vrt 174718	Joku voisi sanoa että kyllä niihin kyllästyy ajan mittaan mutta minun kohdallani niin ei ole käynyt.
1	0	0	0	4										0	-1	18	5	comments2011b.vrt 3608518	Älykkäälle naiselle vaihtoehtoja esim. tutkija, kielenkääntäjä jne...
-1	0	0	0	2										0	1	13	5	comments2017d.vrt 2505924	Kun sokeri on lisäksi mielihyvää tuottava aine, sitä käytetään varsinkin teollisessa ravinnossa hirvittävän suuria annoksia.
-1	-1	0	-1	2										1	1	4	5	comments2007b.vrt 2527970	Enkä koko ajan kavereita haluaisikaan nähdä.
-1	0	0	0	2										0	-1	20	5	comments2011b.vrt 2883096	Nyt ala vatsaa nipistelee vastaavasti kuin koko mennyt vko...
0	0	0	0	3										-1	-1	13	5	comments2017d.vrt 2198345	Jakob x Jay Kova x Kube
-1	0	0	0	2										1	1	10	5	comments2009d.vrt 1786250	Tässä tapauksessa 99.9% suomalaisista tiesi kokoajan kyseessä olevan huijaus.
0	0	0	0	3										0	0	14	5	comments2007c.vrt 2914958	Saattoi johtua myös siitä että puhuessamme kristinuskonsuunnista mainitsin yhdeksi suunnaksi Saatananpalvonnan mitä opettaja ei hyväksynyt.
-1	-1	-1	-1	1										0	-1	12	5	comments2008b.vrt 2580236	Jos tuntuu siltä, että monta kohtaa kolahtaa...jätä mies hyvän sään aikaan, se ei tod. näk. tuosta parane koskaan :(((
0	0	0	0	3										0	-1	15	5	comments2009a.vrt 1194568	http://www.saunalahti.fi/wtc2001/index.htm
-1	-1	0	-1	2										0	1	20	5	comments2006e.vrt 2756391	Olet näköjään tarjan sumutuksen uhri, ja teitä hyvä uskoisia hölmöjähän piisaa.
0	0	0	0	3										0	1	3	5	comments2005a.vrt 4118016	Moi, Pikaisesti etsien en löytänyt noin paljon ajettua kuin esimerkkiautosi on.
-1	-1	0	-1	2										0	1	20	5	threads2011b.vrt 2037257	Olen aivan kauhuissaan ja vihoissaan kun tiesin että olen ylipainoinen ja näen itseni lihavana ja sitä olen mutta että se vielä läväytetään päin näköjä mitään hienostelmatta tuntui kauhealta, olen aivan tolaltani.
0	0	0	0	3										0	1	2	5	comments2009e.vrt 2273473	Kukulcan
1	1	1	1	5										0	1	11	5	comments2006c.vrt 1581586	Positiivisiakin juttuja saa toki myös kertoilla :)!
1	1	0	1	4										0	-1	9	5	comments2010f.vrt 1159810	http://www.youtube.com/watch?v=ZqIMh4wNyD0 ♥
0	0	0	0	3										0	1	8	5	comments2003b.vrt 590316	uskomaan tuon mutta et kyllä ketään etkä mitään muuta.
1	1	0	1	4										0	1	7	5	comments2015f.vrt 1615174	Ja hyvä jos hoitavat.
1	1	1	1	5										0	1	1	5	threads2009b.vrt 2750706	Kaikista paras
-1	0	0	0	2										0	-1	10	5	comments2008e.vrt 3738444	Mites sä pilkille pääset, kun sä jouduit sinne lusimaan?
-1	-1	0	-1	2										0	0	18	5	comments2006d.vrt 3086812	Palaute koulussa, kavereilta ja kotona oli ennen lääkkeen aloittamista jatkuvaa negatiivista syyllistämistä siitä, kun ei muista, kun ei keskity, kun hukkaa tavaransa, kun ei kuuntele, kun ei jne.
-1	-1	0	-1	2										0	0	17	5	comments2013a.vrt 2824376	Minä vaan ihmettelen tuota että se pitää olla niin vaikeaa aina.
0	-1	0	0	2										0	-1	7	5	comments2013a.vrt 458618	Samaa instrumentaatiota kuullaan myös valssissa unelman toteuttamisesta, jonka ATM-vibat ovat vielä ilmeisemmät - mutta biisi muuten vähäpätöisempi.)
0	0	0	0	3										1	1	12	5	comments2011a.vrt 2390286	Koraani ei taida edes tuntea sellaista sanaa kuin kalifi.
-1	-1	0	-1	2										0	-1	7	5	threads2015a.vrt 3071300	Vessassa seisova vankka ulosteen löyhkä sai minut oksentamaan välittömästi pyttyyn.
-1	-1	0	-1	2										0	1	2	5	threads2007a.vrt 5843107	häiritsee kun saa raapia =/ siivoankin ja pesen lattiat kuukaudessa kerran.(pakkomeille =D) en tiedä onko jalkasilsaa vai mitä.
-1	-1	0	-1	2										0	-1	9	5	comments2008b.vrt 2880465	Sitten kun ollaan kassalla, ja myyjä on lapnnut tavarat hihnalle, ja kaivan käteistä, alkaa kamala mainostus pankki ja luottokorteista.
1	1	1	1	5										0	0	10	5	comments2016d.vrt 831615	Lähimmäisenrakkaus on parasta silloin kun voi antaa vähästäänkin apua tarvitseville -tässä tapauksessa siis turvapaikanhakijoille.
1	1	0	1	4										0	-1	15	5	comments2010c.vrt 90503	. No, virheistä oppii.
0	0	0	0	3										-1	-1	9	5	comments2008d.vrt 511282	Tuosta miesten nurmikolla piehtaroinnista tulin kyllä toisiin ajatuksiin.
0	0	0	0	3										0	1	9	5	comments2015a.vrt 1298788	Lisäksi voisi ihmiset myös miettiä, että jos kerran ne yhden illan jutut ei sovi, niitä ei ole pakko harrastaa.
1	0	0	0	4										0	-1	14	5	comments2013e.vrt 3281359	Tästä voisi joku kirjoittaa vaikka runon.
0	0	0	0	3										0	-1	9	5	comments2007a.vrt 3048878	21) Oletko siirtynyt digiaikaan?
1	1	1	1	5										1	-1	7	5	comments2009b.vrt 2259913	Mutta muuten nauttikaa lomastanne, suosittelen lämpimästi Marmarista!:)
0	0	0	0	3										0	-1	16	5	comments2016e.vrt 2297657	Tässä viestissä ei ole karttaa, vaan näkymättömällä fontilla kirjoitetut seikkaperäiset ohjeet siitä, kuinka sinäkin voit liittää näkymättömällä fontilla kirjoitetun esmes kartan omiin viesteihisi.
-1	-1	0	-1	2										0	-1	7	5	comments2003a.vrt 1050931	Paljon on tunteilua ja moralisointia, mutta kukaan ei ole vastannut, mitä minun pitää tehdä.
-1	-1	-1	-1	1										0	0	5	5	comments2008a.vrt 2704037	Varsinaista lässytystä...
0	0	0	0	3										0	0	5	5	comments2016a.vrt 1391451	Ejkä mua en sheriff yhttä haitta, se ma snart, ordninki laitta!
1	1	0	1	4										0	0	20	5	comments2006a.vrt 1821699	Hyvää laatua peekoolta mielestäni saimme, toimitus vantaalle puoli vuotta sitten.
-1	-1	0	-1	2										0	1	4	5	comments2018d.vrt 1532255	Kylli-täti on hyvin hyvin vihainen.
0	0	0	0	3										0	0	10	5	comments2010a.vrt 139733	Se toimii kuvaavana esimerkkinä ihmiselle, joka ei tunne käsitettä falsifioitava tai todistustaakka.
-1	-1	0	-1	2										0	1	5	5	comments2013b.vrt 2021229	Kuinka sinä jumalaton kehtaat.
0	0	0	0	3										0	0	6	5	comments2010d.vrt 2359074	Tai eläimistöstä tulee ruohon syöjiä.
1	-1	1	1	4				0	0	0				0	1	18	5	comments2011e.vrt 2262911	ainakin kolmasosa niistä jotka sanoo ettei katso niin kumminkin katsoo ;))))
0	-1	-1	-1	2										0	0	8	5	comments2010b.vrt 656053	Jätit kertomatta onko mikä paskapuhetta.
-1	-1	-1	-1	1										0	-1	5	5	comments2014b.vrt 393301	Ei oo vissiin oma äiskä antanu tissii lapsena tarpeeks
1	0	0	0	4										0	1	19	5	comments2005a.vrt 5496	Tietääkö joku että missä myydään Bordercollieita ku tykkään niistä?????
1	-1	0	0	3				1	1	0				0	1	2	5	threads2013a.vrt 2432202	 Onnelliset "" äänestävät Kokoomusta"
1,Puhukaa UFO - asiasta.
1,"Tarvisin jonku ehkäsyn, jos joskus meinataan."
1,"Ensimmäistä läheiseni poismenoa miettiessäni mieltäni jäi vaivaamaan, olisikko kuitenkin ollut jotain apua, että hän olisi vielä täällä."
1,"Nyt sitten parin päivän päästä, nämä jäädytetyt näpyt näkyvät kilometrin päähän."
1,Helsingistä on kovaa vauhtia tulossa varakkaiden tyyssija josta pienituloisten on väistyttävä muualle.
1,"Ei muuta kuin hihamerkit esiin lipaston laatikosta, koppalakki päähän ja menoks!"
1,"Vanhempaan malliin löysin, liekö muuttunut oleellisesti"
1,"Oliko hän/onko uskossa Jeesukseen?"""
0,Totaalisesti väärin.
2,IHANAA LEIJONAT IHANAA !!
1,Anna hautua ykkösellä tai kakkosella hiljalleen n. 20 min.
1,viikkarilta ostin viikko sitten 3e/kpl
1,Oikeastiko?
1,"En saa sinua mielestäni pois, en ole kyllä yrittänytkään."
1,Siinä sitä vastuuta kerrassaan.
1,"Täällä ainakin 1-3 luokkalaisilla koulukyydin saa ne, joiden koulumatka on yli 3 km ja siitä isommilla raja on 5 km."
1,"Sairastan isoläiskästä psoria eli kroppa on punainen ku paloauto, mutta nyt on kynnealle ilmestynyt eka psoriläiskä, ja tikulla sieltä saa kivasti kaiveltua hilseet pois."
1,En yhtään.
1,suosittelen kokeilemaan siinä on haastatetta:) kiireestä voi jopa nauttia.
1,En ota niihin kanta.
1,.
1,"Einari, sinä teit sen taas juhuu."
2,Hyvät yöt vaan kaikille!
1,itseasiassa yksi parhaista ideoista 5 vuoteen mitä nyt taksia oon väännelly.
1,Nyt se tumpelo rakennuttaja ajoi sirkkelillä sormeen Ei kai se tahallaan sitä tehny?
1,"Ylimääräiset putket ja johdotukset on jees, mutta mistä ne pitää vetää,ryhmäkeskuksstako?"
1,Minun lapseni käy ortodoksisella uskontotunnilla.
1,"Hmm, mun mielestä tuossa puhuttiin tilanteesta jossa osakkaan vastuuta laajennetaan ja taloyhtiön vastuuta pienennetään."
1,"Siitä tiedän, että olet ollut täällä enkä oo vaan kuvitellu kaikkee."
1,"Jospa vain...Mutta ei tämä haaveilu taida johtaa sen pidemmälle, suurimmat unelmat ovat unta."
1,"Tään saman, keskimääräistä vakavampaa mielikipeyttä potevan veijarin jutut on naurettu ukos muiltakin palstoilta, eikä nimimerkin vaihto nytkään paljon auta."
1,"
1	1	1	1	5										0	-1	20	5	comments2006d.vrt 3129389	@;)
-1	-1	0	-1	2										-1	1	14	5	comments2005b.vrt 3491341	Nyt sulla on rima korkealla ja itsetunto alhaalla - kun olit parisuhteessa, saatoit keimailla ja tehdä vaikka mitä, koska taustasi oli turvattu - siis oli paikka minne mennä, jos ei flirtti tehonnut.
1	0	0	0	4										0	-1	5	5	comments2008a.vrt 3552563	Ei pahalla, vaan kokemuksella sanottu.
-1	-1	0	-1	2										-1	-1	5	5	comments2006e.vrt 2898294	En toki epäile että useissa tapauksissa pixmania ei olisi toiminut niin kuin nettisivuillaan lupaillaan, mutta melkoisesti tuntuu ihmisillä kuitenkin huonoa kokemusta tuosta laitoksesta olevan noin yleensä.
1	0	0	0	4										0	-1	8	5	threads2017a.vrt 3239778	Puola toimi viisaasti Pariisin Islamisti-iskun jälkeen.
-1	0	0	0	2										0	-1	3	5	comments2017f.vrt 196995	Koko tabletti on kyynelistä märkänä."
